Country Code,Year,data_quality_life_expectancy,Income,Population,Country,Region
idn,1979,2,3211,144009844,Indonesia,asia
idn,1980,2,3403,147447834,Indonesia,asia
idn,1981,2,3557,150938222,Indonesia,asia
idn,1982,2,3351,154468235,Indonesia,asia
idn,1983,2,3409,158009248,Indonesia,asia
idn,1984,2,3565,161523353,Indonesia,asia
idn,1985,2,3572,164982452,Indonesia,asia
idn,1986,2,3711,168374287,Indonesia,asia
idn,1987,2,3823,171702756,Indonesia,asia
idn,1988,2,3966,174975953,Indonesia,asia
idn,1989,2,4242,178209147,Indonesia,asia
idn,1990,2,4533,181413398,Indonesia,asia
idn,1991,2,4762,184591897,Indonesia,asia
idn,1992,2,4987,187739786,Indonesia,asia
idn,1993,2,5224,190851184,Indonesia,asia
idn,1994,2,5529,193917458,Indonesia,asia
idn,1995,2,5892,196934257,Indonesia,asia
idn,1996,2,6258,199901231,Indonesia,asia
idn,1997,2,6458,202826444,Indonesia,asia
idn,1998,2,5531,205724597,Indonesia,asia
idn,1999,2,5498,208615171,Indonesia,asia
idn,2000,2,5689,211513822,Indonesia,asia
idn,2001,2,5816,214427419,Indonesia,asia
idn,2002,2,5996,217357790,Indonesia,asia
idn,2003,2,6199,220309473,Indonesia,asia
idn,2004,2,6424,223285666,Indonesia,asia
idn,2005,2,6699,226289468,Indonesia,asia
idn,2006,2,6974,229318262,Indonesia,asia
idn,2007,2,7319,232374239,Indonesia,asia
idn,2008,2,7658,235469755,Indonesia,asia
idn,2009,2,7906,238620554,Indonesia,asia
idn,2010,2,8287,241834226,Indonesia,asia
idn,2011,2,8680,245115988,Indonesia,asia
idn,2012,2,9080,248451714,Indonesia,asia
idn,2013,4,9457,251805314,Indonesia,asia
idn,2014,4,9801,255128076,Indonesia,asia
ind,1800,4,1202,200733034,India,asia
ind,1801,3,1201,201128850,India,asia
ind,1802,3,1195,201525446,India,asia
ind,1803,3,1189,201922822,India,asia
ind,1804,3,1183,202320984,India,asia
ind,1805,3,1177,202719931,India,asia
ind,1806,4,1171,203119662,India,asia
ind,1807,4,1166,203520184,India,asia
ind,1808,4,1160,203921496,India,asia
ind,1809,4,1154,204323597,India,asia
ind,1810,4,1148,204741058,India,asia
ind,1811,3,1143,205163165,India,asia
ind,1812,3,1137,205604563,India,asia
ind,1813,3,1132,206065360,India,asia
ind,1814,4,1126,206545666,India,asia
ind,1815,4,1121,207045590,India,asia
ind,1816,4,1116,207565243,India,asia
ind,1817,4,1110,208104734,India,asia
ind,1818,4,1105,208664175,India,asia
ind,1819,4,1100,209243678,India,asia
ind,1820,4,1094,209843353,India,asia
ind,1821,4,1089,210266730,India,asia
ind,1822,4,1090,210691245,India,asia
ind,1823,4,1091,211540283,India,asia
ind,1824,4,1092,212392741,India,asia
ind,1825,4,1093,213248635,India,asia
ind,1826,4,1094,214107978,India,asia
ind,1827,4,1095,214970784,India,asia
ind,1828,4,1096,215837067,India,asia
ind,1829,4,1097,216706839,India,asia
ind,1830,4,1098,217580116,India,asia
ind,1831,3,1099,218456911,India,asia
ind,1832,3,1098,219337238,India,asia
ind,1833,3,1098,220221111,India,asia
ind,1834,3,1098,221108547,India,asia
ind,1835,4,1098,221999558,India,asia
ind,1836,3,1098,222894160,India,asia
ind,1837,3,1098,223792367,India,asia
ind,1838,3,1098,224694193,India,asia
ind,1839,3,1098,225599654,India,asia
ind,1840,4,1097,226508764,India,asia
ind,1841,4,1097,227421537,India,asia
ind,1842,4,1098,228337989,India,asia
ind,1843,4,1098,229258134,India,asia
ind,1844,4,1099,230181987,India,asia
ind,1845,4,1099,231109563,India,asia
ind,1846,4,1099,232040877,India,asia
ind,1847,4,1100,232975944,India,asia
ind,1848,4,1100,233914779,India,asia
ind,1849,4,1100,234833664,India,asia
ind,1850,4,1101,235732435,India,asia
ind,1851,4,1101,236722812,India,asia
ind,1852,4,1095,237693556,India,asia
ind,1853,4,1089,238644470,India,asia
ind,1854,4,1083,239599135,India,asia
ind,1855,4,1077,240557565,India,asia
ind,1856,4,1071,241519775,India,asia
ind,1857,4,1065,242485780,India,asia
ind,1858,4,1059,243455595,India,asia
ind,1859,3,1053,244429232,India,asia
ind,1860,3,1047,245406706,India,asia
ind,1861,3,1042,246388032,India,asia
ind,1862,3,1035,247373226,India,asia
ind,1863,3,1029,248362301,India,asia
ind,1864,3,1023,249355276,India,asia
ind,1865,3,1017,250352166,India,asia
ind,1866,3,1011,251352986,India,asia
ind,1867,3,1006,252357751,India,asia
ind,1868,3,1000,253366477,India,asia
ind,1869,3,994,254283265,India,asia
ind,1870,3,988,255107500,India,asia
ind,1871,4,990,255838563,India,asia
ind,1872,4,993,256475832,India,asia
ind,1873,3,995,257018683,India,asia
ind,1874,3,997,257562626,India,asia
ind,1875,3,1000,258107664,India,asia
ind,1876,3,1002,258653799,India,asia
ind,1877,3,1004,259201033,India,asia
ind,1878,3,1007,259749368,India,asia
ind,1879,3,1009,260650638,India,asia
ind,1880,4,1011,261908874,India,asia
ind,1881,2,1014,263528141,India,asia
ind,1882,4,1016,265512544,India,asia
ind,1883,4,1018,267866225,India,asia
ind,1884,4,1021,270240712,India,asia
ind,1885,4,1051,272636189,India,asia
ind,1886,4,1016,275052841,India,asia
ind,1887,3,1060,277490853,India,asia
ind,1888,3,1067,279950415,India,asia
ind,1889,3,1036,282052078,India,asia
ind,1890,3,1082,283791657,India,asia
ind,1891,3,980,285164933,India,asia
ind,1892,3,1058,286167644,India,asia
ind,1893,3,1082,286795490,India,asia
ind,1894,3,1097,287424652,India,asia
ind,1895,3,1069,288055133,India,asia
ind,1896,3,988,288686934,India,asia
ind,1897,3,1167,289320059,India,asia
ind,1898,3,1167,289954511,India,asia
ind,1899,3,1075,290840108,India,asia
ind,1900,3,1110,291979136,India,asia
ind,1901,3,1126,293373897,India,asia
ind,1902,3,1214,295026710,India,asia
ind,1903,3,1223,296939909,India,asia
ind,1904,3,1221,298865451,India,asia
ind,1905,3,1192,300803415,India,asia
ind,1906,3,1217,302753881,India,asia
ind,1907,3,1138,304716930,India,asia
ind,1908,3,1147,306692643,India,asia
ind,1909,3,1297,308378771,India,asia
ind,1910,3,1291,309772810,India,asia
ind,1911,2,1280,310872238,India,asia
ind,1912,4,1276,311674516,India,asia
ind,1913,4,1247,312177087,India,asia
ind,1914,4,1314,312680404,India,asia
ind,1915,4,1280,313184465,India,asia
ind,1916,4,1316,313689273,India,asia
ind,1917,3,1291,314194829,India,asia
ind,1918,3,1125,314556958,India,asia
ind,1919,3,1279,315455236,India,asia
ind,1920,4,1176,316895450,India,asia
ind,1921,2,1258,318883445,India,asia
ind,1922,4,1298,321425121,India,asia
ind,1923,4,1244,324526435,India,asia
ind,1924,4,1291,327657673,India,asia
ind,1925,4,1294,330819124,India,asia
ind,1926,4,1322,334011077,India,asia
ind,1927,4,1308,337233829,India,asia
ind,1928,4,1308,340487677,India,asia
ind,1929,4,1348,344079020,India,asia
ind,1930,4,1345,348015421,India,asia
ind,1931,2,1317,352304571,India,asia
ind,1932,4,1314,356954300,India,asia
ind,1933,4,1297,361972574,India,asia
ind,1934,4,1291,367061397,India,asia
ind,1935,4,1260,372221763,India,asia
ind,1936,4,1291,377454675,India,asia
ind,1937,4,1253,382761156,India,asia
ind,1938,4,1238,388142237,India,asia
ind,1939,4,1248,391883882,India,asia
ind,1940,4,1271,393975786,India,asia
ind,1941,2,1280,394407406,India,asia
ind,1942,3,1258,393167957,India,asia
ind,1943,3,1294,390246408,India,asia
ind,1944,3,1266,387346568,India,asia
ind,1945,3,1230,384468277,India,asia
ind,1946,3,1152,381611373,India,asia
ind,1947,3,1145,378775698,India,asia
ind,1948,3,1143,375961095,India,asia
ind,1949,3,1157,375136619,India,asia
ind,1950,2,1147,376325200,India,asia
ind,1951,2,1154,382376945,India,asia
ind,1952,2,1166,388799076,India,asia
ind,1953,2,1217,395544365,India,asia
ind,1954,2,1245,402578594,India,asia
ind,1955,2,1253,409880606,India,asia
ind,1956,2,1298,417442811,India,asia
ind,1957,2,1260,425270709,India,asia
ind,1958,2,1326,433380978,India,asia
ind,1959,2,1329,441798571,India,asia
ind,1960,2,1395,450547675,India,asia
ind,1961,2,1392,459642166,India,asia
ind,1962,2,1381,469077191,India,asia
ind,1963,2,1407,478825602,India,asia
ind,1964,2,1470,488848139,India,asia
ind,1965,2,1368,499123328,India,asia
ind,1966,2,1341,509631509,India,asia
ind,1967,2,1407,520400577,India,asia
ind,1968,2,1399,531513834,India,asia
ind,1969,2,1447,543084333,India,asia
ind,1970,2,1473,555189797,India,asia
ind,1971,2,1439,567868021,India,asia
ind,1972,2,1389,581087255,India,asia
ind,1973,2,1408,594770136,India,asia
ind,1974,2,1378,608802595,India,asia
ind,1975,2,1452,623102900,India,asia
ind,1976,2,1425,637630085,India,asia
ind,1977,2,1488,652408766,India,asia
ind,1978,2,1519,667499815,India,asia
ind,1979,2,1393,682995348,India,asia
ind,1980,2,1445,698952837,India,asia
ind,1981,2,1490,715384997,India,asia
ind,1982,2,1487,732239498,India,asia
ind,1983,2,1559,749428958,India,asia
ind,1984,2,1567,766833411,India,asia
ind,1985,2,1578,784360012,India,asia
ind,1986,2,1593,801975250,India,asia
ind,1987,2,1610,819682095,India,asia
ind,1988,2,1722,837468938,India,asia
ind,1989,2,1778,855334675,India,asia
ind,1990,2,1813,873277799,India,asia
ind,1991,2,1795,891273202,India,asia
ind,1992,2,1856,909307018,India,asia
ind,1993,2,1906,927403866,India,asia
ind,1994,2,1994,945601828,India,asia
ind,1995,2,2105,963922586,India,asia
ind,1996,2,2221,982365248,India,asia
ind,1997,2,2268,1000900028,India,asia
ind,1998,2,2364,1019483586,India,asia
ind,1999,2,2528,1038058154,India,asia
ind,2000,2,2579,1056575548,India,asia
ind,2001,2,2657,1075000094,India,asia
ind,2002,2,2712,1093317187,India,asia
ind,2003,2,2877,1111523146,India,asia
ind,2004,2,3055,1129623466,India,asia
ind,2005,2,3245,1147609924,India,asia
ind,2006,2,3453,1165486291,India,asia
ind,2007,2,3662,1183209471,India,asia
ind,2008,2,3720,1200669762,India,asia
ind,2009,2,3956,1217726217,India,asia
ind,2010,2,4235,1234281163,India,asia
ind,2011,2,4400,1250287939,India,asia
ind,2012,2,4583,1265780243,India,asia
ind,2013,4,4819,1280842119,India,asia
ind,2014,4,5117,1295600768,India,asia
irl,1800,4,1639,5250000,Ireland,europe
irl,1801,4,1640,5329879,Ireland,europe
irl,1802,4,1643,5410972,Ireland,europe
irl,1803,4,1644,5493300,Ireland,europe
irl,1804,4,1645,5576881,Ireland,europe
irl,1805,4,1646,5661733,Ireland,europe
irl,1806,4,1648,5747876,Ireland,europe
irl,1807,4,1648,5835329,Ireland,europe
irl,1808,4,1649,5924114,Ireland,europe
irl,1809,4,1649,6014249,Ireland,europe
irl,1810,4,1649,6107148,Ireland,europe
irl,1811,4,1650,6200068,Ireland,europe
irl,1812,4,1650,6294402,Ireland,europe
irl,1813,4,1650,6390171,Ireland,europe
irl,1814,4,1649,6487397,Ireland,europe
irl,1815,4,1648,6586102,Ireland,europe
irl,1816,4,1649,6686310,Ireland,europe
irl,1817,4,1648,6788042,Ireland,europe
irl,1818,4,1647,6891322,Ireland,europe
irl,1819,4,1645,6988457,Ireland,europe
irl,1820,4,1625,7079278,Ireland,europe
irl,1821,4,1648,7163614,Ireland,europe
irl,1822,4,1672,7241288,Ireland,europe
irl,1823,4,1695,7312122,Ireland,europe
irl,1824,4,1719,7383648,Ireland,europe
irl,1825,4,1744,7455874,Ireland,europe
irl,1826,4,1769,7528807,Ireland,europe
irl,1827,4,1794,7602453,Ireland,europe
irl,1828,4,1819,7676819,Ireland,europe
irl,1829,4,1845,7746740,Ireland,europe
irl,1830,4,1871,7812138,Ireland,europe
irl,1831,4,1898,7872935,Ireland,europe
irl,1832,4,1925,7929052,Ireland,europe
irl,1833,4,1952,7980409,Ireland,europe
irl,1834,4,1980,8032100,Ireland,europe
irl,1835,4,2008,8084125,Ireland,europe
irl,1836,4,2036,8136487,Ireland,europe
irl,1837,4,2065,8189188,Ireland,europe
irl,1838,4,2095,8242230,Ireland,europe
irl,1839,4,2124,8252749,Ireland,europe
irl,1840,4,2154,8221292,Ireland,europe
irl,1841,4,2185,8148395,Ireland,europe
irl,1842,4,2216,8034579,Ireland,europe
irl,1843,4,2247,7880357,Ireland,europe
irl,1844,4,2279,7729095,Ireland,europe
irl,1845,3,2024,7580737,Ireland,europe
irl,1846,3,1694,7435227,Ireland,europe
irl,1847,3,1924,7292509,Ireland,europe
irl,1848,3,1694,7152531,Ireland,europe
irl,1849,3,1650,7018882,Ireland,europe
irl,1850,3,2131,6891380,Ireland,europe
irl,1851,3,2516,6768411,Ireland,europe
irl,1852,4,2552,6651288,Ireland,europe
irl,1853,4,2588,6539839,Ireland,europe
irl,1854,4,2624,6430257,Ireland,europe
irl,1855,4,2662,6322511,Ireland,europe
irl,1856,4,2700,6216570,Ireland,europe
irl,1857,4,2738,6112404,Ireland,europe
irl,1858,4,2777,6009983,Ireland,europe
irl,1859,4,2816,5920220,Ireland,europe
irl,1860,4,2856,5842820,Ireland,europe
irl,1861,4,2897,5777494,Ireland,europe
irl,1862,4,2938,5723958,Ireland,europe
irl,1863,4,2980,5681933,Ireland,europe
irl,1864,4,3022,5640217,Ireland,europe
irl,1865,4,3065,5598807,Ireland,europe
irl,1866,4,3108,5557701,Ireland,europe
irl,1867,4,3152,5516896,Ireland,europe
irl,1868,4,3197,5476391,Ireland,europe
irl,1869,4,3243,5439498,Ireland,europe
irl,1870,4,3289,5406175,Ireland,europe
irl,1871,4,3322,5376383,Ireland,europe
irl,1872,4,3355,5350080,Ireland,europe
irl,1873,4,3389,5327226,Ireland,europe
irl,1874,4,3424,5304469,Ireland,europe
irl,1875,4,3458,5281809,Ireland,europe
irl,1876,4,3493,5259246,Ireland,europe
irl,1877,4,3529,5236779,Ireland,europe
irl,1878,4,3564,5214407,Ireland,europe
irl,1879,4,3600,5186259,Ireland,europe
irl,1880,4,3637,5152419,Ireland,europe
irl,1881,4,3674,5112969,Ireland,europe
irl,1882,4,3711,5067993,Ireland,europe
irl,1883,4,3748,5017571,Ireland,europe
irl,1884,4,3786,4967651,Ireland,europe
irl,1885,4,3824,4918228,Ireland,europe
irl,1886,4,3863,4869296,Ireland,europe
irl,1887,4,3902,4820850,Ireland,europe
irl,1888,4,3942,4772887,Ireland,europe
irl,1889,4,3982,4729452,Ireland,europe
irl,1890,4,4022,4690478,Ireland,europe
irl,1891,4,4063,4655895,Ireland,europe
irl,1892,4,4104,4625639,Ireland,europe
irl,1893,4,4145,4599641,Ireland,europe
irl,1894,4,4187,4573789,Ireland,europe
irl,1895,4,4229,4548082,Ireland,europe
irl,1896,4,4272,4522519,Ireland,europe
irl,1897,4,4315,4497100,Ireland,europe
irl,1898,4,4359,4471823,Ireland,europe
irl,1899,4,4403,4449795,Ireland,europe
irl,1900,4,4448,4430989,Ireland,europe
irl,1901,2,4493,4415380,Ireland,europe
irl,1902,4,4538,4402943,Ireland,europe
irl,1903,4,4584,4393653,Ireland,europe
irl,1904,4,4630,4384382,Ireland,europe
irl,1905,4,4677,4375131,Ireland,europe
irl,1906,4,4725,4365899,Ireland,europe
irl,1907,4,4772,4356686,Ireland,europe
irl,1908,4,4821,4347493,Ireland,europe
irl,1909,4,4869,4339485,Ireland,europe
irl,1910,4,4919,4332660,Ireland,europe
irl,1911,2,4968,4327013,Ireland,europe
irl,1912,4,5019,4322541,Ireland,europe
irl,1913,4,5069,4319240,Ireland,europe
irl,1914,4,5021,4315941,Ireland,europe
irl,1915,4,4973,4312645,Ireland,europe
irl,1916,4,4925,4309351,Ireland,europe
irl,1917,3,4878,4306059,Ireland,europe
irl,1918,3,4831,4303696,Ireland,europe
irl,1919,3,4785,4268199,Ireland,europe
irl,1920,4,4739,4200881,Ireland,europe
irl,1921,4,4694,4103003,Ireland,europe
irl,1922,4,4814,3975780,Ireland,europe
irl,1923,4,4772,3820375,Ireland,europe
irl,1924,4,4760,3671044,Ireland,europe
irl,1925,4,4767,3527551,Ireland,europe
irl,1926,2,4766,3389666,Ireland,europe
irl,1927,4,4916,3257171,Ireland,europe
irl,1928,4,5072,3129856,Ireland,europe
irl,1929,4,5232,3030681,Ireland,europe
irl,1930,4,5368,2958572,Ireland,europe
irl,1931,4,5507,2912496,Ireland,europe
irl,1932,4,5346,2891459,Ireland,europe
irl,1933,4,5188,2894506,Ireland,europe
irl,1934,4,5340,2897558,Ireland,europe
irl,1935,4,5496,2900612,Ireland,europe
irl,1936,2,5655,2903669,Ireland,europe
irl,1937,4,5479,2906730,Ireland,europe
irl,1938,4,5655,2909794,Ireland,europe
irl,1939,4,5655,2912345,Ireland,europe
irl,1940,4,5655,2914383,Ireland,europe
irl,1941,2,5655,2915908,Ireland,europe
irl,1942,4,5655,2916917,Ireland,europe
irl,1943,4,5655,2917412,Ireland,europe
irl,1944,4,5655,2917906,Ireland,europe
irl,1945,4,5594,2918401,Ireland,europe
irl,1946,2,5655,2918895,Ireland,europe
irl,1947,4,5730,2919390,Ireland,europe
irl,1948,4,5985,2919885,Ireland,europe
irl,1949,4,6307,2917645,Ireland,europe
irl,1950,1,6398,2912682,Ireland,europe
irl,1951,1,6567,2912605,Ireland,europe
irl,1952,1,6748,2909049,Ireland,europe
irl,1953,1,6943,2901312,Ireland,europe
irl,1954,1,7030,2889284,Ireland,europe
irl,1955,1,7263,2873410,Ireland,europe
irl,1956,1,7221,2854784,Ireland,europe
irl,1957,1,7253,2835058,Ireland,europe
irl,1958,1,7171,2816353,Ireland,europe
irl,1959,1,7483,2801088,Ireland,europe
irl,1960,1,7934,2791390,Ireland,europe
irl,1961,1,8411,2788526,Ireland,europe
irl,1962,1,8709,2792380,Ireland,europe
irl,1963,1,9119,2801184,Ireland,europe
irl,1964,1,9494,2812226,Ireland,europe
irl,1965,1,9682,2823644,Ireland,europe
irl,1966,1,9803,2834679,Ireland,europe
irl,1967,1,10396,2846351,Ireland,europe
irl,1968,1,11282,2860729,Ireland,europe
irl,1969,1,11984,2880757,Ireland,europe
irl,1970,1,12280,2908430,Ireland,europe
irl,1971,1,12668,2944092,Ireland,europe
irl,1972,1,13370,2986566,Ireland,europe
irl,1973,1,13867,3034327,Ireland,europe
irl,1974,1,14311,3085159,Ireland,europe
irl,1975,1,14961,3137181,Ireland,europe
irl,1976,1,15025,3189867,Ireland,europe
irl,1977,1,16140,3242767,Ireland,europe
irl,1978,1,17187,3294158,Ireland,europe
irl,1979,1,17536,3342005,Ireland,europe
irl,1980,1,18012,3384760,Ireland,europe
irl,1981,1,18493,3422026,Ireland,europe
irl,1982,1,18830,3453785,Ireland,europe
irl,1983,1,18768,3479464,Ireland,europe
irl,1984,1,19562,3498540,Ireland,europe
irl,1985,1,20222,3510978,Ireland,europe
irl,1986,1,20251,3516423,Ireland,europe
irl,1987,1,21321,3515827,Ireland,europe
irl,1988,1,22632,3512179,Ireland,europe
irl,1989,1,24200,3509508,Ireland,europe
irl,1990,1,26437,3510881,Ireland,europe
irl,1991,1,26793,3517704,Ireland,europe
irl,1992,1,27500,3529847,Ireland,europe
irl,1993,1,28100,3546929,Ireland,europe
irl,1994,1,29601,3567918,Ireland,europe
irl,1995,1,32286,3592180,Ireland,europe
irl,1996,1,34394,3619633,Ireland,europe
irl,1997,1,37801,3651096,Ireland,europe
irl,1998,1,40685,3687821,Ireland,europe
irl,1999,1,44462,3731472,Ireland,europe
irl,2000,1,47997,3783095,Ireland,europe
irl,2001,1,49745,3842253,Ireland,europe
irl,2002,1,51797,3907995,Ireland,europe
irl,2003,1,52494,3980077,Ireland,europe
irl,2004,1,55041,4058131,Ireland,europe
irl,2005,1,56944,4141218,Ireland,europe
irl,2006,1,58190,4230619,Ireland,europe
irl,2007,2,59531,4324649,Ireland,europe
irl,2008,2,55713,4415871,Ireland,europe
irl,2009,2,52337,4494572,Ireland,europe
irl,2010,2,52966,4554330,Ireland,europe
irl,2011,2,53299,4591115,Ireland,europe
irl,2012,2,53046,4608199,Ireland,europe
irl,2013,4,53436,4615426,Ireland,europe
irl,2014,4,57669,4626852,Ireland,europe
irn,1800,4,1022,6000000,Iran,asia
irn,1801,4,1022,6026829,Iran,asia
irn,1802,4,1022,6053778,Iran,asia
irn,1803,4,1022,6080848,Iran,asia
irn,1804,4,1022,6108039,Iran,asia
irn,1805,4,1021,6135351,Iran,asia
irn,1806,4,1021,6162785,Iran,asia
irn,1807,4,1021,6190342,Iran,asia
irn,1808,4,1021,6218022,Iran,asia
irn,1809,4,1021,6245826,Iran,asia
irn,1810,4,1021,6273880,Iran,asia
irn,1811,4,1021,6301934,Iran,asia
irn,1812,4,1021,6330113,Iran,asia
irn,1813,4,1020,6358418,Iran,asia
irn,1814,4,1020,6386850,Iran,asia
irn,1815,4,1020,6415409,Iran,asia
irn,1816,4,1020,6444095,Iran,asia
irn,1817,4,1020,6472910,Iran,asia
irn,1818,4,1020,6501854,Iran,asia
irn,1819,4,1020,6530930,Iran,asia
irn,1820,4,1019,6560139,Iran,asia
irn,1821,4,1021,6589482,Iran,asia
irn,1822,4,1023,6618958,Iran,asia
irn,1823,4,1025,6648570,Iran,asia
irn,1824,4,1027,6678314,Iran,asia
irn,1825,4,1028,6708191,Iran,asia
irn,1826,4,1030,6738201,Iran,asia
irn,1827,4,1032,6768346,Iran,asia
irn,1828,4,1034,6798626,Iran,asia
irn,1829,4,1035,6829041,Iran,asia
irn,1830,4,1037,6859592,Iran,asia
irn,1831,4,1039,6890280,Iran,asia
irn,1832,4,1041,6921105,Iran,asia
irn,1833,4,1043,6952069,Iran,asia
irn,1834,4,1044,6983170,Iran,asia
irn,1835,4,1046,7014411,Iran,asia
irn,1836,4,1048,7045791,Iran,asia
irn,1837,4,1050,7077312,Iran,asia
irn,1838,4,1052,7108974,Iran,asia
irn,1839,4,1053,7140778,Iran,asia
irn,1840,4,1055,7172724,Iran,asia
irn,1841,4,1057,7204813,Iran,asia
irn,1842,4,1059,7237045,Iran,asia
irn,1843,4,1061,7269421,Iran,asia
irn,1844,4,1063,7301943,Iran,asia
irn,1845,4,1064,7334610,Iran,asia
irn,1846,4,1066,7367423,Iran,asia
irn,1847,4,1068,7400383,Iran,asia
irn,1848,4,1070,7433490,Iran,asia
irn,1849,4,1072,7468693,Iran,asia
irn,1850,4,1074,7506013,Iran,asia
irn,1851,4,1075,7549347,Iran,asia
irn,1852,4,1077,7594883,Iran,asia
irn,1853,4,1079,7642644,Iran,asia
irn,1854,4,1081,7690703,Iran,asia
irn,1855,4,1083,7739063,Iran,asia
irn,1856,4,1085,7787724,Iran,asia
irn,1857,4,1087,7836690,Iran,asia
irn,1858,4,1089,7885961,Iran,asia
irn,1859,4,1090,7935540,Iran,asia
irn,1860,4,1092,7985429,Iran,asia
irn,1861,4,1094,8035629,Iran,asia
irn,1862,4,1096,8086142,Iran,asia
irn,1863,4,1098,8136971,Iran,asia
irn,1864,4,1100,8188118,Iran,asia
irn,1865,4,1102,8239583,Iran,asia
irn,1866,4,1104,8291370,Iran,asia
irn,1867,4,1106,8343481,Iran,asia
irn,1868,4,1107,8395917,Iran,asia
irn,1869,4,1109,8444590,Iran,asia
irn,1870,4,1111,8489461,Iran,asia
irn,1871,4,1119,8530486,Iran,asia
irn,1872,4,1126,8567624,Iran,asia
irn,1873,4,1134,8600832,Iran,asia
irn,1874,4,1141,8634166,Iran,asia
irn,1875,4,1149,8667628,Iran,asia
irn,1876,4,1157,8701216,Iran,asia
irn,1877,4,1165,8734933,Iran,asia
irn,1878,4,1172,8768778,Iran,asia
irn,1879,4,1180,8802752,Iran,asia
irn,1880,4,1188,8836855,Iran,asia
irn,1881,4,1196,8871088,Iran,asia
irn,1882,4,1204,8905451,Iran,asia
irn,1883,4,1212,8939946,Iran,asia
irn,1884,4,1221,8974571,Iran,asia
irn,1885,4,1229,9009328,Iran,asia
irn,1886,4,1237,9044218,Iran,asia
irn,1887,4,1245,9079241,Iran,asia
irn,1888,4,1254,9114396,Iran,asia
irn,1889,4,1262,9162953,Iran,asia
irn,1890,4,1271,9225116,Iran,asia
irn,1891,4,1279,9301093,Iran,asia
irn,1892,4,1288,9391097,Iran,asia
irn,1893,4,1296,9495339,Iran,asia
irn,1894,4,1305,9600736,Iran,asia
irn,1895,4,1314,9707301,Iran,asia
irn,1896,4,1323,9815046,Iran,asia
irn,1897,4,1332,9923984,Iran,asia
irn,1898,4,1340,10034129,Iran,asia
irn,1899,4,1349,10143299,Iran,asia
irn,1900,4,1359,10251461,Iran,asia
irn,1901,4,1368,10358580,Iran,asia
irn,1902,4,1377,10464620,Iran,asia
irn,1903,4,1386,10569547,Iran,asia
irn,1904,4,1395,10675523,Iran,asia
irn,1905,4,1405,10782559,Iran,asia
irn,1906,4,1414,10890665,Iran,asia
irn,1907,4,1424,10999853,Iran,asia
irn,1908,4,1433,11110132,Iran,asia
irn,1909,4,1443,11155057,Iran,asia
irn,1910,4,1453,11135222,Iran,asia
irn,1911,4,1462,11051207,Iran,asia
irn,1912,4,1472,10903569,Iran,asia
irn,1913,4,1482,10692853,Iran,asia
irn,1914,4,1513,10486207,Iran,asia
irn,1915,4,1545,10283552,Iran,asia
irn,1916,4,1577,10084810,Iran,asia
irn,1917,3,1610,9889907,Iran,asia
irn,1918,3,1644,9693953,Iran,asia
irn,1919,3,1678,9602336,Iran,asia
irn,1920,4,1713,9616421,Iran,asia
irn,1921,4,1749,9737657,Iran,asia
irn,1922,4,1786,9967591,Iran,asia
irn,1923,4,1823,10307861,Iran,asia
irn,1924,4,1861,10659746,Iran,asia
irn,1925,4,1900,11023644,Iran,asia
irn,1926,4,1940,11399965,Iran,asia
irn,1927,4,1980,11789132,Iran,asia
irn,1928,4,2022,12191584,Iran,asia
irn,1929,4,2064,12564880,Iran,asia
irn,1930,4,2107,12907265,Iran,asia
irn,1931,4,2151,13216914,Iran,asia
irn,1932,4,2196,13491924,Iran,asia
irn,1933,4,2242,13730313,Iran,asia
irn,1934,4,2289,13972914,Iran,asia
irn,1935,4,2337,14219801,Iran,asia
irn,1936,4,2386,14471051,Iran,asia
irn,1937,4,2436,14726741,Iran,asia
irn,1938,4,2486,14986948,Iran,asia
irn,1939,4,2538,15223913,Iran,asia
irn,1940,4,2592,15436984,Iran,asia
irn,1941,4,2646,15625495,Iran,asia
irn,1942,4,2701,15788764,Iran,asia
irn,1943,4,2758,15926097,Iran,asia
irn,1944,4,2815,16064626,Iran,asia
irn,1945,4,2874,16204359,Iran,asia
irn,1946,4,2934,16345307,Iran,asia
irn,1947,4,2996,16487482,Iran,asia
irn,1948,4,3058,16630893,Iran,asia
irn,1949,4,3122,16840687,Iran,asia
irn,1950,2,3187,17119262,Iran,asia
irn,1951,2,3101,17516672,Iran,asia
irn,1952,2,3019,17933502,Iran,asia
irn,1953,2,2942,18369052,Iran,asia
irn,1954,2,2864,18822753,Iran,asia
irn,1955,2,2786,19294136,Iran,asia
irn,1956,2,2954,19782818,Iran,asia
irn,1957,2,3275,20288542,Iran,asia
irn,1958,2,3554,20811135,Iran,asia
irn,1959,2,3750,21350565,Iran,asia
irn,1960,2,3995,21906909,Iran,asia
irn,1961,2,4255,22480371,Iran,asia
irn,1962,2,4258,23071309,Iran,asia
irn,1963,2,4640,23680246,Iran,asia
irn,1964,2,4880,24307855,Iran,asia
irn,1965,2,5374,24954865,Iran,asia
irn,1966,2,5797,25624380,Iran,asia
irn,1967,2,6325,26317776,Iran,asia
irn,1968,2,7142,27032576,Iran,asia
irn,1969,2,7917,27764928,Iran,asia
irn,1970,2,8592,28513872,Iran,asia
irn,1971,2,9480,29281583,Iran,asia
irn,1972,2,10818,30075295,Iran,asia
irn,1973,2,11529,30905721,Iran,asia
